StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,UserLanguage,IC1,IC2,IC3,Q1,Q2,Q2_16_TEXT,Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q5,Q6,N1,N2,N3,N4,N5,Q35,Q7,Q7_9_TEXT,Q8,Q9,Q9_7_TEXT,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q29_14_TEXT,Q30,Q31,Q32,Q33_1,Q33_2,Q33_3,Q33_4,Q33_5,Q33_6,Q33_7,Q33_8,Q33_9,Q33_10,Q33_11,Q33_12,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q34_6,Q34_7,Q34_8,Q34_9,Q34_10,Q34_11
12/9/2021 8:14,12/9/2021 8:19,100,304,TRUE,12/9/2021 8:19,R_2PzKOOn0yHeLdVF,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,Journalism,Unaware,Unaware,Unaware,Unaware,Aware,Unaware,Aware,Unaware,Cameras watch students while they take an exam to make sure they are not accessing other materials while they take it.,No,Yes,"I would love the opportunity for students to take exams online because they are more convenient for all of us. To do this, I would need some kind of online proctoring.","""1. Primarily, I did not have the time or bandwidth to learn how to use them. As an adjunct, I was feeling overwhelmed with the work I had, and I did not have the time or inclination to invent more new things for my class. 2. I son't really trust that they work. How do you actually know that the camera will capture cheating? And does this mean that I then need to review the videos or information collected by the software?""","I ended up making everything open book so that I did not have to police anything. I made the quizzes count for less, and I completely dropped exams. Instead, I had weekly writing assignments.",Somewhat unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 8:31,12/9/2021 8:35,100,237,TRUE,12/9/2021 8:35,R_1rqRoO7vHJP4Vh1,EN,Yes,Yes,Yes,Yes,Graduate School of Education & Human Development,,rehabilitation counseling,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,no idea,No,No,,just did not choose to use them,Was not concerned about academic integrity since this was an internship class and the focus is on skill demonstration.,Somewhat likely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 8:22,12/9/2021 8:37,100,851,TRUE,12/9/2021 8:37,R_31FSGNhja32PnoS,EN,Yes,Yes,Yes,Yes,School of Medicine & Health Sciences,,Microbiology,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Aware,"A student must set up a camera, scan their environment in a specified way, show their ID, then take the exam. The system monitors the student's behavior during the exam and the material shown on the student's screen. The videos are previewed by someone from the proctoring system and if the status of the exam is suspicious or shows improper activity (like the student forgot to show his/her/their ID), then the exam is flagged for the instructor to review and evaluate. Improper activity is reported directly to the students by the proctoring system, but suspicious activity is not. If the instructor feels that further investigation is warranted, then the incident is reported to the university and the student is notified.",No,No,,I used them in the summer sessions for 2020 and 2021.,"We used RP now for exams. For quizzes, we had reasonable but relatively short time limits and randomized the questions between the students.",Extremely likely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 8:40,12/9/2021 8:48,100,470,TRUE,12/9/2021 8:48,R_1NyVWtmGrLfvswm,EN,Yes,Yes,Yes,Yes,School of Engineering & Applied Science,,Computer science,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Aware,Unaware,Uses video/audio to observe students work,No,Yes,I thought the students might not be completely honest as everyone was talking about.,"The exams are already only line, they have been used for a few semesters and the grad distribution seems consistent. And, the course project is worth more than 50% of the grade",The only way I actively managed it was 1) to put tremendous credit on the term project and 2) reduced credit for exams,Neither likely nor unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 8:43,12/9/2021 8:55,100,691,TRUE,12/9/2021 8:55,R_24Bl50GG9gnxnww,EN,Yes,Yes,Yes,Yes,Milken Institute School of Public Health,,Epidemiology,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,"I do not use exams in my courses, so I haven't taken the time to understand how they work.",No,No,,I don't give exams.,"The majority of the assignments I give require students to read scientific articles and then respond to very specific questions about the methodology and findings of those articles. This involves more than just retrieving concepts from memory -- they have to apply what they've learned in class to what they've read in the articles and then articulate their thoughts in writing. So, the answers to the assignment questions aren't sitting out there on the internet for them to just copy/paste. If they don't do the reading, they won't be able to respond to the questions. They are told that they are free to discuss the articles and assignments with each other (I actually encourage that), but that they actual writing has to come from each of them individually. It is always quite obvious that they are NOT all copy/pasting and submitting the same text.",Neither likely nor unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 8:59,12/9/2021 9:04,100,330,TRUE,12/9/2021 9:04,R_2YMvWaESi0rZX5E,EN,Yes,Yes,Yes,Yes,Milken Institute School of Public Health,,Intro to public health,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,they monitor the student's movements and other environmental data to determine if cheating may be involved,No,No,,I don't believe we should be using these tools. I think it's an infringement on a student's privacy and there is room for error in determining that a student did something wrong. If we can't proctor in person I don't think proctoring should be involved and we should identify another type of assignment. I would personally not like to have to take an exam in this type of environment. It's stressful enough and then you have this software and technology at play as well.,I switched to writing assignments,Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 7:55,12/9/2021 9:34,100,5903,TRUE,12/9/2021 9:34,R_2WZ1vAHPkYDJ5rS,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,Science,Unaware,Unaware,Unaware,Aware,Unaware,Unaware,Aware,Aware,"Students' desktop and camera are recorded during the exam, and instructors can allow or disallow access to online resources and other software. Monitoring software tracks the location of the student, where they are looking in the room, sound in the room, if anyone else enters the room, etc.",No,Yes,I have used them in the past for online summer courses.,Students report feeling violated by their use. I came up with effective ways of encouraging academic honesty without their use.,"I gave exams on Blackboard. They were timed, so that students would have limited time to look up answers. I also wrote questions carefully so that they were difficult to Google. They required application of concepts or used specific examples. I gave essay questions ahead of time so that students could paste their responses into the exam. That allowed me to calculate a fair test time based on multiple choice questions alone. I did not use any proctoring software and told students they could use any resources they had, but could not work with each other.",Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 10:42,12/9/2021 10:56,100,808,TRUE,12/9/2021 10:56,R_vpKTSO9KtxwyzfP,EN,Yes,Yes,Yes,Yes,Graduate School of Education & Human Development,,Curriculum & Instruction,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,"Surveillance of students during testing; checking for plagiarism, copying, cheating off of the Internet",No,No,,"Incredible invasion of student privacy, diminishes trust-based relationship between students and faculty, delegitimizes honor system, creates a culture of disciplinary surveillance and punitive retribution not in line with educational ethics and culture.","All assignments/projects/assessments were allowed to be submitted and re-submitted so that students were given multiple opportunities to meet rubric criteria and revise/polish their work to meet academic and their own standards for learning and understanding. Students were given lots of feedback after each submission. Assessments involved applying theory to real world practical problems, wherein students maintained academic integrity by generating unique, creative, and contextually relevant solutions.",Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 12:54,12/9/2021 12:58,100,284,TRUE,12/9/2021 12:58,R_qEZVjMViTlsTs3v,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,Math,Unaware,Unaware,Unaware,Unaware,Aware,Unaware,Aware,Unaware,They lock down browser. Some scan the eyes. Some watch the place the student is sitting at.,No,No,,"They do not work. They might provide the faculty some comfort level but, in practice, they are more trouble.",I gave them everything as a take-home work. This included timed submissions where they had certain amount of time to complete once they opened the test.,Somewhat unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 13:12,12/9/2021 13:23,100,668,TRUE,12/9/2021 13:23,R_1rD3FVbOKN57yWz,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,Japnese,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,the computer camera and applications check the activities of exam takers as for access to external assistance,No,No,,because I gave (open-book) take-home exams containing questions that required integration of information and analytical tools provided in class.,I gave many unannounced in-class quizzes to check the comprehension of new materials right after their introduction. So the students had to be there and pay attention.,Neither likely nor unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 18:07,12/9/2021 18:20,100,767,TRUE,12/9/2021 18:20,R_1QxVeuN5pqhS8yR,EN,Yes,Yes,Yes,Yes,School of Engineering & Applied Science,,Aerospace Engineering,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,"I'm not sure, but I believe the students are locked out of certain websites and maybe they are observed via their computer video.",No,No,,"I didn't have much information on their availability and how to use them. Ultimately, I trusted the students, which proved to be a mistake. Several of them collaborated on the midterm. I would definitely use on line proctoring if I taught a class online again.","I went to a military academy where you were kicked out of school if you cheated, so I probably over estimated the integrity of the students, and didn't implement any checks for the midterm, other than telling them to do their own work. After several students cheated on the midterm, I had them sign a statement for the final saying the work they submitted was their own. I don't remember knowing much about how to use an online proctoring tool.",Extremely likely,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2021 6:00,12/12/2021 6:04,100,239,TRUE,12/12/2021 6:04,R_sjwQZjSvOL4N0iZ,EN,Yes,Yes,Yes,Yes,School of Business,,Management- Human Resources and Organizational Behavior,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,I was nor aware of these tools.,No,I'm Unsure,,I was not aware of such tools. I asked the students to keep their cameras on and reminded them of the honor code.,"Asked students to keep their cameras on and reminded them of the honor code; also, I placed more emphasis on other class assignments",Somewhat likely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2021 16:53,12/12/2021 16:57,100,221,TRUE,12/12/2021 16:57,R_10JkyaqtghvvPfm,EN,Yes,Yes,Yes,Yes,School of Engineering & Applied Science,,Database Management Systems,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Beats me,No,No,,I didn't know they were available,"""I gave take-home exams for students to complete. The exams involved considerable thought, and were personalized for each student. Could they cheat? Yes. But these are graduate students, grownups. If they cheat and don't bother to learn the material, they cheat themselves.""",Neither likely nor unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021 7:43,12/13/2021 7:45,100,165,TRUE,12/13/2021 7:45,R_3lLJ0ctWXHKfOGE,EN,Yes,Yes,Yes,Yes,Milken Institute School of Public Health,,Health Informatics,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,don't know as I use narrative rather than multiple choice,No,No,,narrative responses,made questions require context as well as content,Neither likely nor unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021 7:51,12/13/2021 7:53,100,136,TRUE,12/13/2021 7:53,R_2cpU0t03W588QiF,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,Speech and Hearing Science,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,I haven't used them or researched them,No,No,,"Too much work, learning curve, lack of time to learn and set up","Exams were open book, students completed in a Word document and uploaded to Blackboard",Somewhat likely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021 7:34,12/13/2021 7:54,100,1209,TRUE,12/13/2021 7:54,R_3fUjQeLbWYhY2Xk,EN,Yes,Yes,Yes,Yes,School of Business,,Marketing,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,"They monitor which screen has “focus” to prevent the use of multiple screens, monitor key-stroke frequency and use the camera / microphone to monitor for when the user looks elsewhere or converses",No,No,,I decided to replace the exam with a written paper,"I ditched the quizzes and tests, opting instead for graded homework and written papers. This was more difficult for me but it was easier to watch for plagiarism (and let the plagiarism algorithm score them) then to monitor tests and quizzes.",Somewhat likely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021 7:55,12/13/2021 8:00,100,266,TRUE,12/13/2021 8:00,R_PtbOw21pU4MF2jn,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,Music,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,I do not use such tools because I do not give tests or exams. My final grades are based on between 6 and 8 written assignments spread out over the semester.,No,No,,I do not give examinations or tests in any of my classes.,I assign them written work but not tests.,Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021 7:47,12/13/2021 8:16,100,1734,TRUE,12/13/2021 8:16,R_DdkxPAgkOOEIdk5,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,"Women's, Gender, & Sexuality Studies",Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,I'm Unsure,Unaware,"Through software that may be installed on the student's computer, a webcam that may be used to monitor help from others, checking identity, and using outside disallowed sources to look things up. That is all I know.",No,Yes,"I had originally planned to give a time limited exam that would more or less simulate an in-class exam. Because I did not have enough information on how to do it, I switched to a take home exam.","""Two reasons: (1) I did not know how the remote proctoring works, which saftware to use, how to set it up etc. I did not know where to start or to get help. It seemed to me that it would require a bigger time investment on my part than I was interested in making for a one time use. (2) From what i read about remote proctoring, it sounded like students might feel that I distrusted them, that their living space and family's privacy was invaded, and that they were subject to an uncomfortable level of surveillance. Given the stress, anxiety, and mental health issues many students were already reporting, I was reluctant to add this. At the beginning of the semester, I did ask students if they have had any experiece in other classes with remote proctoring that they would share with me but I received no responses.""","""Quizzes: Only count for a couple points which I made totally into extra credit. Purpose is to incentivize keeping up with reading. I used zoom polls. The technology worked fine but I advised students that I wasn't totally confident in the technology (I read not to rely on it for quizzes) and that if recording results didn't work for some reason, I would provide an alternative extra credit mechanism. The zoom polls worked fine. I did not care if some students were able to look up their answer in the brief time provided -- it is unlikely that would help unless they had done the reading and made some notes which is what I was trying to encourage. Given the brief time allotted, and the very low stakes, I don't think students """"cheated"""" by contacting each other before the poll closed. For written work, I used safe-assign in Blackboard for academic integrity. It is highly unsatisfactory.""",Neither likely nor unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021 8:22,12/13/2021 8:28,100,354,TRUE,12/13/2021 8:28,R_Q3Wg7U7OJHejNzb,EN,Yes,Yes,Yes,Yes,School of Medicine & Health Sciences,,Clinical practicums,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Software tracks students online to determine integrity of students knowledge.,No,No,,The specific courses taught during this time frame did not require such technology.,"Clinical practicum students have an onsite preceptor for their clinical rotations. Case studies, and journal discussions were monitored by myself.",Extremely likely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021 8:13,12/13/2021 8:30,100,1023,TRUE,12/13/2021 8:30,R_3L83vOnqHOsrXho,EN,Yes,Yes,Yes,Yes,Milken Institute School of Public Health,,Control of infectious diseases,I'm Unsure,I'm Unsure,I'm Unsure,I'm Unsure,I'm Unsure,I'm Unsure,I'm Unsure,I'm Unsure,These software would record the test taking sessions within a course and would not allow the camera to be turned off. It would also block students from accessing any other software on their computers. I have also heard of software that will monitor if students appear to look away from their computer area and potentially dock points or disqualify them from the exam if they did not keep their eyes in the vicinity of the computer screen. It sounded like it was very invasive.,No,No,,Previous semesters of our online course had been automatically placed on the proctoring service by the department and students got very upset about the invasive level of the software. They complained to us and complained very strongly to the head of the program. The professors for our course did not know that the proctoring software was being used until students complained about the software. We immediately requested that proctoring software no longer be used for any of our future semesters of the course. This is why the software was not used during the semesters you have listed in this survey.,We allowed for open-book exams and made sure they were written responses that required in depth analysis and independent thinking.,Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021 8:23,12/13/2021 8:34,100,691,TRUE,12/13/2021 8:34,R_3dRiR1mLN9H3dfW,EN,Yes,Yes,Yes,Yes,Milken Institute School of Public Health,,"Public Health, Health Law",Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Aware,Unaware,"Once launched on a user’s computer, proctoring software makes it impossible to access anything on the computer outside of the test window until the user submits the test. Software can also record the user (visual and audio) while the user is taking the test and can flag any suspicious activity (user getting up from the computer, looking down at table, etc.) for the instructor to later review to determine whether cheating occurred. Some programs offer live proctoring, which has an individual watching students take tests through their camera rather than a passive recording.",No,Yes,"Identified numerous cases of suspected cheating on quizzes in my own courses. Was aware of verified cases of cheating on tests, quizzes, and homework in other courses.","Student complaints about privacy and technological difficulties, university request/demand not to use proctoring software during the semester. Students also complained that use of remote proctoring software was offensive/disrespectful and eroded their relationship with instructors.","Implemented numerous safeguards into quizzes - presented questions one at a time, prohibited backtracking on questions, randomized question order, randomized answer order (for multiple choice and matching questions), created question blocks from which quiz questions were randomly drawn, and put a time limit on the quiz. I also created quiz questions that were designed to be open-book, open-note and relied on application of course concepts.",Somewhat likely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021 8:49,12/13/2021 8:53,100,228,TRUE,12/13/2021 8:53,R_3PXf5ekMhWZBCgv,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,N/A,Unaware,Unaware,Aware,Unaware,Unaware,Unaware,Unaware,Unaware,No idea,No,No,,I did not know of their availability,I kept the time for the quizzes short enough that cheating would hopefully not help a student,Somewhat likely,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021 8:59,12/13/2021 9:03,100,288,TRUE,12/13/2021 9:03,R_vYo0aOyeWA8X3vX,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,American Studies,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,I have no idea. I have not heard of any of the above. The class I have been teaching does not have online exams.,No,No,,"The online course I teach requires writing assignments, but not any exams.","There are neither exams nor quizzes in the online courses I taught during the 2020/2021 academic year. Of course, academic integrity is a factor for papers, but that is monitored without any of the software you have described.",Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021 9:24,12/13/2021 9:37,100,805,TRUE,12/13/2021 9:37,R_3dXM08HWKFjSA8p,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,Writing,Unaware,Unaware,Unaware,Unaware,Aware,Unaware,Aware,Unaware,they use either AI or human monitoring that may be visual or may access a user's screen or machine activity to determine that they are not engaging in academic dishonesty,No,No,,I think as a teacher we should treat students like competent and honest people until they prove to be otherwise. I also have read too many descriptions of how these tools falsely accuse students of dishonesty. Why treat students like criminals? What happens when you treat them as trustworthy instead?,I took students at their word,Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021 10:41,12/13/2021 10:44,100,226,TRUE,12/13/2021 10:44,R_2fqGPHTepa52Wwd,EN,Yes,Yes,Yes,Yes,Milken Institute School of Public Health,,Epidemiology,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Aware,Unaware,Monitor students activities during the exam to avoid the use of unauthorized resources.,No,Yes,Concerns over course exam integrity when taken online.,Privacy concerns. I also allow open book and open note exams and focus on application and not memorization.,"Focus on application and not memorization. Allow open book and note exams, but create exams from a random pool of questions and randomize the ordering of answers so that no two students have the same exam experience.",Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021 8:00,12/13/2021 11:50,100,13803,TRUE,12/13/2021 11:51,R_3k079VHoAfDLM30,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,Math,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Aware,Unaware,I have no idea!,No,Yes,"Because exams are high-stakes, and there is an obvious incentive for students to cheat on them.","Because I was already overwhelmed with figuring out other issues with online instruction, and also it struck me as creepy, and also I like to imagine that my students can be trusted.","""Here are various strategies I employed: * permissiveness: allowing students to use a greater variety of resources than would be allowed in class (with appropriate changes to assignments), to reduce the scope of what constitutes cheating * reduced emphasis on exams/quizzes (each one a lower percentage of total grade), to reduce the appeal & benefit of cheating * having students identify an individual who would proctor for them and attest that they did so (I liked this idea a lot, but I don't think it was successful at all as I implemented it; the hope was that this would increase awareness of/attention to the relevant rules & policies) * more quizzes & fewer exams (less time should be harder to cheat) * oral exams (cheating is roughly impossible)""",Somewhat unlikely,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021 14:53,12/13/2021 14:58,100,291,TRUE,12/13/2021 14:58,R_NWiV5Rt0f9plEu5,EN,Yes,Yes,Yes,Yes,School of Medicine & Health Sciences,,physical therapy,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Aware,Unaware,"web cam records student taking the exam and flags suspicious activity like inability to see face, excessive movement or movement out of view. web browsers can also be locked down to prevent online access.",No,Yes,There were not any other real options given the inability to meet face to face,"most of my coursework at that time was adjunct and I did not have to utilize written exams as much for the content I was responsible for as it was more practical work, papers, etc.",written statement that they adhered to the academic integrity policy,Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021 23:03,12/13/2021 23:08,100,254,TRUE,12/13/2021 23:08,R_3JIfP3sdUgTi1XS,EN,Yes,Yes,Yes,Yes,Graduate School of Education & Human Development,,NA,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,didn't think about using it,No,No,,"course assignments are consist of projects, discussions, and papers. no exams","redesigned all the assessments to papers, discussions, and projects.",Neither likely nor unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
